,gender,age,field_of_work_agg,race,hometown_agg,partner_attractiveness,partner_sincerity,partner_intelligence,partner_humor,partner_ambition,partner_shared_interests,liking,reciprocity_estimate,acquaintance,partner_age,partner_field_of_work_agg,partner_race,partner_hometown_agg,decision
1613,1,23.0,Sciences,Caucasian,Eastern US,9.0,8.0,8.0,7.0,6.0,5.0,7.0,4.0,0,28.0,"Business, law, politics and intl. affairs",Asian,Mid US,1
1614,1,28.0,Sciences,Caucasian,Europe,5.0,7.0,7.0,5.0,4.0,4.0,5.0,5.0,0,33.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
1615,1,28.0,Sciences,Caucasian,Europe,8.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,0,23.0,Sciences,Caucasian,Eastern US,1
1616,1,28.0,Sciences,Caucasian,Europe,8.0,8.0,8.0,7.0,7.0,9.0,8.0,6.0,0,24.0,Sciences,Caucasian,Mid US,1
1617,1,28.0,Sciences,Caucasian,Europe,6.0,6.0,6.0,6.0,6.0,3.0,5.0,4.0,0,26.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
1618,1,28.0,Sciences,Caucasian,Europe,8.0,9.0,7.0,7.0,7.0,6.0,7.0,6.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
1619,1,28.0,Sciences,Caucasian,Europe,8.0,9.0,9.0,8.0,8.0,5.0,8.0,7.0,0,31.0,Arts and humanities,Caucasian,Eastern US,1
1620,1,28.0,Sciences,Caucasian,Europe,7.0,7.0,7.0,6.0,6.0,5.0,7.0,8.0,0,28.0,Arts and humanities,Asian,Asia,1
1621,1,28.0,Sciences,Caucasian,Europe,7.0,8.0,7.0,7.0,8.0,6.0,7.0,6.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
1622,1,29.0,"Business, law, politics and intl. affairs",African American,Mid US,4.0,9.0,7.0,5.0,8.0,3.0,4.0,5.0,0,33.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
1623,1,29.0,"Business, law, politics and intl. affairs",African American,Mid US,6.0,8.0,9.0,9.0,9.0,7.0,7.0,6.0,0,23.0,Sciences,Caucasian,Eastern US,0
1624,1,29.0,"Business, law, politics and intl. affairs",African American,Mid US,4.0,8.0,9.0,4.0,10.0,3.0,5.0,5.0,0,24.0,Sciences,Caucasian,Mid US,0
1625,1,29.0,"Business, law, politics and intl. affairs",African American,Mid US,8.0,10.0,9.0,8.0,8.0,7.0,6.0,8.0,1,26.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
1626,1,29.0,"Business, law, politics and intl. affairs",African American,Mid US,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
1627,1,29.0,"Business, law, politics and intl. affairs",African American,Mid US,7.0,10.0,9.0,8.0,8.0,3.0,7.0,7.0,0,31.0,Arts and humanities,Caucasian,Eastern US,1
1628,1,29.0,"Business, law, politics and intl. affairs",African American,Mid US,7.0,9.0,10.0,6.0,9.0,3.0,5.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Asia,0
1629,1,29.0,"Business, law, politics and intl. affairs",African American,Mid US,7.0,9.0,8.0,6.0,7.0,2.0,4.0,4.0,0,28.0,Arts and humanities,Asian,Asia,0
1630,1,29.0,"Business, law, politics and intl. affairs",African American,Mid US,8.0,8.0,8.0,7.0,8.0,7.0,7.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
1631,1,29.0,"Business, law, politics and intl. affairs",African American,Mid US,8.0,10.0,8.0,9.0,9.0,10.0,8.0,9.0,1,30.0,"Business, law, politics and intl. affairs",African American,Mid US,1
1632,1,29.0,"Business, law, politics and intl. affairs",African American,Mid US,10.0,8.0,8.0,9.0,9.0,8.0,8.0,7.0,1,28.0,"Business, law, politics and intl. affairs",Asian,Mid US,1
1633,1,22.0,Sciences,Caucasian,Eastern US,8.0,7.0,8.0,7.0,6.0,4.0,7.0,6.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Western US,0
1634,1,22.0,Sciences,Caucasian,Eastern US,5.0,10.0,8.0,5.0,10.0,6.0,4.0,5.0,0,33.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
1635,1,22.0,Sciences,Caucasian,Eastern US,6.0,8.0,10.0,9.0,3.0,1.0,5.0,3.0,1,23.0,Sciences,Caucasian,Eastern US,0
1636,1,22.0,Sciences,Caucasian,Eastern US,6.0,8.0,10.0,7.0,5.0,3.0,4.0,2.0,1,24.0,Sciences,Caucasian,Mid US,0
1637,1,22.0,Sciences,Caucasian,Eastern US,5.0,6.0,7.0,4.0,5.0,5.0,4.0,3.0,0,36.0,Arts and humanities,Caucasian,Eastern US,0
1638,1,22.0,Sciences,Caucasian,Eastern US,7.0,8.0,9.0,10.0,6.0,6.0,4.0,3.0,0,26.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
1639,1,22.0,Sciences,Caucasian,Eastern US,6.0,6.0,8.0,5.0,7.0,5.0,5.0,4.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
1640,1,22.0,Sciences,Caucasian,Eastern US,7.0,6.0,7.0,5.0,8.0,7.0,7.0,5.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,0
1641,1,22.0,Sciences,Caucasian,Eastern US,8.0,8.0,10.0,8.0,6.0,5.0,6.0,3.0,0,31.0,Arts and humanities,Caucasian,Eastern US,0
1642,1,22.0,Sciences,Caucasian,Eastern US,10.0,8.0,8.0,9.0,8.0,5.0,8.0,4.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Canada,1
1643,1,22.0,Sciences,Caucasian,Eastern US,7.0,10.0,9.0,6.0,5.0,2.0,6.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Asia,0
1644,1,22.0,Sciences,Caucasian,Eastern US,7.0,9.0,6.0,6.0,5.0,3.0,5.0,3.0,0,28.0,Arts and humanities,Asian,Asia,0
1645,1,22.0,Sciences,Caucasian,Eastern US,9.0,9.0,8.0,9.0,7.0,6.0,8.0,8.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
1646,1,22.0,Sciences,Caucasian,Eastern US,7.0,8.0,8.0,10.0,7.0,6.0,7.0,6.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
1647,1,22.0,Sciences,Caucasian,Eastern US,7.0,9.0,10.0,8.0,8.0,4.0,5.0,3.0,0,30.0,"Business, law, politics and intl. affairs",African American,Mid US,0
1648,1,22.0,Sciences,Caucasian,Eastern US,8.0,8.0,8.0,9.0,7.0,6.0,6.0,5.0,0,28.0,"Business, law, politics and intl. affairs",Asian,Mid US,0
1649,1,27.0,Sciences,Asian,Canada,6.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Western US,0
1650,1,27.0,Sciences,Asian,Canada,3.0,6.0,6.0,2.0,7.0,2.0,3.0,4.0,0,33.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
1651,1,27.0,Sciences,Asian,Canada,8.0,7.0,7.0,7.0,7.0,5.0,8.0,10.0,1,23.0,Sciences,Caucasian,Eastern US,1
1652,1,27.0,Sciences,Asian,Canada,5.0,6.0,7.0,7.0,6.0,5.0,6.0,3.0,1,24.0,Sciences,Caucasian,Mid US,0
1653,1,27.0,Sciences,Asian,Canada,4.0,6.0,8.0,3.0,6.0,3.0,4.0,3.0,0,36.0,Arts and humanities,Caucasian,Eastern US,0
1654,1,27.0,Sciences,Asian,Canada,5.0,7.0,7.0,8.0,7.0,5.0,5.0,4.0,0,26.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
1655,1,27.0,Sciences,Asian,Canada,6.0,6.0,7.0,7.0,6.0,7.0,6.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
1656,1,27.0,Sciences,Asian,Canada,8.0,6.0,6.0,7.0,7.0,5.0,6.0,4.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
1657,1,27.0,Sciences,Asian,Canada,6.0,9.0,8.0,5.0,6.0,3.0,5.0,5.0,0,31.0,Arts and humanities,Caucasian,Eastern US,0
1658,1,27.0,Sciences,Asian,Canada,8.0,7.0,7.0,7.0,6.0,9.0,9.0,6.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Canada,1
1659,1,27.0,Sciences,Asian,Canada,6.0,7.0,7.0,5.0,6.0,4.0,4.0,4.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Asia,0
1660,1,27.0,Sciences,Asian,Canada,5.0,7.0,6.0,3.0,7.0,3.0,4.0,3.0,0,28.0,Arts and humanities,Asian,Asia,0
1661,1,27.0,Sciences,Asian,Canada,7.0,6.0,7.0,6.0,7.0,3.0,4.0,2.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
1662,1,27.0,Sciences,Asian,Canada,6.0,5.0,3.0,4.0,7.0,3.0,4.0,3.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
1663,1,27.0,Sciences,Asian,Canada,5.0,7.0,7.0,5.0,9.0,6.0,6.0,4.0,0,30.0,"Business, law, politics and intl. affairs",African American,Mid US,1
1664,1,27.0,Sciences,Asian,Canada,5.0,5.0,6.0,6.0,7.0,3.0,5.0,3.0,0,28.0,"Business, law, politics and intl. affairs",Asian,Mid US,0
1665,1,26.0,Education and social work,Caucasian,Mid US,7.0,7.0,7.0,5.0,6.0,5.0,6.0,2.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Western US,0
1666,1,26.0,Education and social work,Caucasian,Mid US,5.0,8.0,7.0,6.0,6.0,4.0,5.0,2.0,1,33.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
1667,1,26.0,Education and social work,Caucasian,Mid US,8.0,8.0,8.0,6.0,6.0,5.0,6.0,4.0,0,23.0,Sciences,Caucasian,Eastern US,0
1668,1,26.0,Education and social work,Caucasian,Mid US,6.0,7.0,6.0,8.0,5.0,3.0,5.0,3.0,0,24.0,Sciences,Caucasian,Mid US,0
1669,1,26.0,Education and social work,Caucasian,Mid US,5.0,8.0,7.0,6.0,7.0,7.0,6.0,3.0,0,36.0,Arts and humanities,Caucasian,Eastern US,0
1670,1,26.0,Education and social work,Caucasian,Mid US,7.0,9.0,7.0,8.0,7.0,8.0,6.0,6.0,0,26.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
1671,1,26.0,Education and social work,Caucasian,Mid US,8.0,8.0,8.0,7.0,6.0,5.0,7.0,4.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
1672,1,26.0,Education and social work,Caucasian,Mid US,8.0,8.0,8.0,7.0,7.0,6.0,8.0,3.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
1673,1,26.0,Education and social work,Caucasian,Mid US,9.0,9.0,9.0,8.0,8.0,5.0,8.0,5.0,0,31.0,Arts and humanities,Caucasian,Eastern US,1
1674,1,26.0,Education and social work,Caucasian,Mid US,8.0,9.0,8.0,7.0,6.0,5.0,8.0,3.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Canada,1
1675,1,26.0,Education and social work,Caucasian,Mid US,6.0,8.0,8.0,6.0,7.0,5.0,5.0,3.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Asia,0
1676,1,26.0,Education and social work,Caucasian,Mid US,8.0,10.0,8.0,8.0,8.0,6.0,8.0,5.0,0,28.0,Arts and humanities,Asian,Asia,1
1677,1,26.0,Education and social work,Caucasian,Mid US,8.0,10.0,8.0,8.0,7.0,5.0,7.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
1678,1,26.0,Education and social work,Caucasian,Mid US,8.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
1679,1,26.0,Education and social work,Caucasian,Mid US,8.0,9.0,9.0,8.0,8.0,8.0,8.0,6.0,0,30.0,"Business, law, politics and intl. affairs",African American,Mid US,1
1680,1,26.0,Education and social work,Caucasian,Mid US,7.0,6.0,6.0,6.0,7.0,4.0,5.0,3.0,0,28.0,"Business, law, politics and intl. affairs",Asian,Mid US,0
1681,1,27.0,Arts and humanities,Caucasian,Western US,7.0,7.0,9.0,7.0,6.0,5.0,7.0,4.0,0,23.0,Sciences,Caucasian,Eastern US,0
1682,1,27.0,Arts and humanities,Caucasian,Western US,9.0,10.0,10.0,8.0,8.0,8.0,10.0,10.0,1,36.0,Arts and humanities,Caucasian,Eastern US,1
1683,1,27.0,Arts and humanities,Caucasian,Western US,9.0,6.0,6.0,8.0,6.0,5.0,6.0,3.0,0,26.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
1684,1,27.0,Arts and humanities,Caucasian,Western US,8.0,8.0,10.0,7.0,9.0,5.0,7.0,5.0,0,30.0,"Business, law, politics and intl. affairs",African American,Mid US,0
1685,1,30.0,Arts and humanities,Caucasian,Mid US,8.0,8.0,9.0,7.0,8.0,6.0,6.0,3.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Western US,0
1686,1,30.0,Arts and humanities,Caucasian,Mid US,6.0,9.0,9.0,6.0,8.0,4.0,6.0,5.0,0,33.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
1687,1,30.0,Arts and humanities,Caucasian,Mid US,7.0,8.0,10.0,8.0,7.0,6.0,7.0,5.0,0,23.0,Sciences,Caucasian,Eastern US,0
1688,1,30.0,Arts and humanities,Caucasian,Mid US,6.0,8.0,9.0,6.0,8.0,5.0,6.0,4.0,0,24.0,Sciences,Caucasian,Mid US,0
1689,1,30.0,Arts and humanities,Caucasian,Mid US,8.0,7.0,9.0,7.0,7.0,7.0,7.0,5.0,0,36.0,Arts and humanities,Caucasian,Eastern US,1
1690,1,30.0,Arts and humanities,Caucasian,Mid US,7.0,8.0,8.0,10.0,8.0,5.0,8.0,4.0,0,26.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
1691,1,30.0,Arts and humanities,Caucasian,Mid US,8.0,8.0,9.0,6.0,9.0,5.0,8.0,4.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
1692,1,30.0,Arts and humanities,Caucasian,Mid US,9.0,7.0,9.0,7.0,6.0,5.0,7.0,5.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
1693,1,30.0,Arts and humanities,Caucasian,Mid US,8.0,10.0,9.0,8.0,8.0,7.0,8.0,7.0,0,31.0,Arts and humanities,Caucasian,Eastern US,1
1694,1,30.0,Arts and humanities,Caucasian,Mid US,10.0,9.0,8.0,10.0,7.0,3.0,6.0,3.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Canada,0
1695,1,30.0,Arts and humanities,Caucasian,Mid US,8.0,9.0,10.0,5.0,9.0,5.0,7.0,4.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Asia,1
1696,1,30.0,Arts and humanities,Caucasian,Mid US,7.0,8.0,8.0,6.0,7.0,5.0,5.0,5.0,0,28.0,Arts and humanities,Asian,Asia,0
1697,1,30.0,Arts and humanities,Caucasian,Mid US,10.0,8.0,8.0,8.0,10.0,3.0,5.0,2.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
1698,1,30.0,Arts and humanities,Caucasian,Mid US,9.0,9.0,8.0,6.0,5.0,5.0,6.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
1699,1,30.0,Arts and humanities,Caucasian,Mid US,7.0,8.0,7.0,7.0,8.0,6.0,6.0,6.0,0,30.0,"Business, law, politics and intl. affairs",African American,Mid US,0
1700,1,30.0,Arts and humanities,Caucasian,Mid US,9.0,7.0,8.0,6.0,8.0,5.0,7.0,4.0,0,28.0,"Business, law, politics and intl. affairs",Asian,Mid US,1
1701,1,23.0,Sciences,Caucasian,Mid US,7.0,6.0,7.0,6.0,4.0,4.0,6.0,4.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Western US,1
1702,1,23.0,Sciences,Caucasian,Mid US,3.0,7.0,6.0,4.0,5.0,2.0,3.0,4.0,0,33.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
1703,1,23.0,Sciences,Caucasian,Mid US,4.0,6.0,5.0,4.0,5.0,6.0,3.0,3.0,0,23.0,Sciences,Caucasian,Eastern US,0
1704,1,23.0,Sciences,Caucasian,Mid US,2.0,6.0,6.0,4.0,5.0,5.0,3.0,5.0,0,24.0,Sciences,Caucasian,Mid US,0
1705,1,23.0,Sciences,Caucasian,Mid US,3.0,6.0,8.0,2.0,5.0,3.0,3.0,1.0,0,36.0,Arts and humanities,Caucasian,Eastern US,0
1706,1,23.0,Sciences,Caucasian,Mid US,3.0,6.0,5.0,8.0,2.0,4.0,5.0,5.0,0,26.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
1707,1,23.0,Sciences,Caucasian,Mid US,6.0,5.0,6.0,5.0,4.0,3.0,5.0,4.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
1708,1,23.0,Sciences,Caucasian,Mid US,6.0,6.0,6.0,5.0,4.0,4.0,7.0,5.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
1709,1,23.0,Sciences,Caucasian,Mid US,7.0,5.0,6.0,7.0,5.0,4.0,6.0,5.0,0,31.0,Arts and humanities,Caucasian,Eastern US,1
1710,1,23.0,Sciences,Caucasian,Mid US,8.0,8.0,5.0,4.0,3.0,4.0,7.0,4.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Canada,1
1711,1,23.0,Sciences,Caucasian,Mid US,7.0,8.0,8.0,6.0,5.0,3.0,7.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Asia,1
1712,1,23.0,Sciences,Caucasian,Mid US,4.0,8.0,6.0,5.0,6.0,4.0,4.0,2.0,0,28.0,Arts and humanities,Asian,Asia,0
1713,1,23.0,Sciences,Caucasian,Mid US,5.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
1714,1,23.0,Sciences,Caucasian,Mid US,6.0,6.0,5.0,4.0,4.0,3.0,6.0,4.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
1715,1,23.0,Sciences,Caucasian,Mid US,7.0,6.0,6.0,5.0,6.0,4.0,6.0,4.0,0,30.0,"Business, law, politics and intl. affairs",African American,Mid US,1
1716,1,23.0,Sciences,Caucasian,Mid US,6.0,7.0,6.0,6.0,5.0,4.0,6.0,4.0,0,28.0,"Business, law, politics and intl. affairs",Asian,Mid US,1
1717,1,23.0,Sciences,Asian,Western US,8.0,8.0,7.0,7.0,7.0,8.0,8.0,9.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Western US,1
1718,1,23.0,Sciences,Asian,Western US,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,0,33.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
1719,1,23.0,Sciences,Asian,Western US,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,1,23.0,Sciences,Caucasian,Eastern US,1
1720,1,23.0,Sciences,Asian,Western US,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0,24.0,Sciences,Caucasian,Mid US,1
1721,1,23.0,Sciences,Asian,Western US,4.0,6.0,7.0,6.0,6.0,3.0,4.0,2.0,0,36.0,Arts and humanities,Caucasian,Eastern US,0
1722,1,23.0,Sciences,Asian,Western US,4.0,7.0,8.0,7.0,5.0,7.0,5.0,6.0,0,26.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
1723,1,23.0,Sciences,Asian,Western US,7.0,8.0,8.0,6.0,6.0,5.0,7.0,6.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
1724,1,23.0,Sciences,Asian,Western US,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,0
1725,1,23.0,Sciences,Asian,Western US,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0,31.0,Arts and humanities,Caucasian,Eastern US,1
1726,1,23.0,Sciences,Asian,Western US,9.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Canada,1
1727,1,23.0,Sciences,Asian,Western US,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Asia,1
1728,1,23.0,Sciences,Asian,Western US,7.0,7.0,7.0,6.0,6.0,5.0,6.0,7.0,0,28.0,Arts and humanities,Asian,Asia,0
1729,1,23.0,Sciences,Asian,Western US,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
1730,1,23.0,Sciences,Asian,Western US,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
1731,1,23.0,Sciences,Asian,Western US,7.0,8.0,8.0,7.0,7.0,6.0,6.0,8.0,0,30.0,"Business, law, politics and intl. affairs",African American,Mid US,0
1732,1,23.0,Sciences,Asian,Western US,6.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,0,28.0,"Business, law, politics and intl. affairs",Asian,Mid US,1
1733,1,28.0,Sciences,Caucasian,Eastern US,8.0,8.0,9.0,8.0,7.0,8.0,8.0,7.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Western US,1
1734,1,28.0,Sciences,Caucasian,Eastern US,7.0,9.0,9.0,8.0,8.0,8.0,7.0,7.0,0,33.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
1735,1,28.0,Sciences,Caucasian,Eastern US,8.0,7.0,8.0,9.0,7.0,9.0,8.0,7.0,1,23.0,Sciences,Caucasian,Eastern US,0
1736,1,28.0,Sciences,Caucasian,Eastern US,7.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,1,24.0,Sciences,Caucasian,Mid US,0
1737,1,28.0,Sciences,Caucasian,Eastern US,7.0,8.0,9.0,7.0,8.0,7.0,7.0,7.0,0,36.0,Arts and humanities,Caucasian,Eastern US,0
1738,1,28.0,Sciences,Caucasian,Eastern US,9.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,0
1739,1,28.0,Sciences,Caucasian,Eastern US,7.0,8.0,9.0,7.0,9.0,8.0,8.0,7.0,0,31.0,Arts and humanities,Caucasian,Eastern US,0
1740,1,28.0,Sciences,Caucasian,Eastern US,9.0,9.0,9.0,9.0,8.0,7.0,9.0,8.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Canada,1
1741,1,28.0,Sciences,Caucasian,Eastern US,10.0,9.0,8.0,7.0,8.0,6.0,8.0,8.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Asia,0
1742,1,28.0,Sciences,Caucasian,Eastern US,9.0,10.0,8.0,7.0,8.0,6.0,8.0,8.0,0,28.0,Arts and humanities,Asian,Asia,0
1743,1,28.0,Sciences,Caucasian,Eastern US,10.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
1744,1,28.0,Sciences,Caucasian,Eastern US,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
1745,1,28.0,Sciences,Caucasian,Eastern US,8.0,8.0,10.0,8.0,10.0,8.0,8.0,8.0,0,30.0,"Business, law, politics and intl. affairs",African American,Mid US,0
1746,1,28.0,Sciences,Caucasian,Eastern US,10.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,0,28.0,"Business, law, politics and intl. affairs",Asian,Mid US,1
1747,1,28.0,Sciences,Asian,Asia,7.0,7.0,7.0,7.0,5.0,7.0,7.0,6.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Western US,1
1748,1,28.0,Sciences,Asian,Asia,5.0,7.0,7.0,5.0,7.0,3.0,4.0,4.0,0,33.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
1749,1,28.0,Sciences,Asian,Asia,6.0,7.0,6.0,6.0,6.0,8.0,6.0,5.0,0,24.0,Sciences,Caucasian,Mid US,1
1750,1,28.0,Sciences,Asian,Asia,5.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,0,36.0,Arts and humanities,Caucasian,Eastern US,1
1751,1,28.0,Sciences,Asian,Asia,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,0,26.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
1752,1,28.0,Sciences,Asian,Asia,6.0,6.0,7.0,5.0,8.0,5.0,6.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
1753,1,28.0,Sciences,Asian,Asia,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
1754,1,28.0,Sciences,Asian,Asia,6.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,0,31.0,Arts and humanities,Caucasian,Eastern US,1
1755,1,28.0,Sciences,Asian,Asia,8.0,7.0,7.0,8.0,7.0,5.0,7.0,6.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Canada,1
1756,1,28.0,Sciences,Asian,Asia,5.0,7.0,6.0,5.0,6.0,5.0,4.0,3.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Asia,0
1757,1,28.0,Sciences,Asian,Asia,5.0,7.0,7.0,6.0,5.0,7.0,6.0,5.0,0,28.0,Arts and humanities,Asian,Asia,1
1758,1,28.0,Sciences,Asian,Asia,6.0,6.0,7.0,5.0,7.0,7.0,6.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
1759,1,28.0,Sciences,Asian,Asia,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
1760,1,28.0,Sciences,Asian,Asia,6.0,8.0,8.0,7.0,8.0,8.0,6.0,5.0,0,30.0,"Business, law, politics and intl. affairs",African American,Mid US,1
1761,1,28.0,Sciences,Asian,Asia,6.0,6.0,6.0,5.0,7.0,6.0,5.0,6.0,0,28.0,"Business, law, politics and intl. affairs",Asian,Mid US,1
1762,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Europe,7.0,8.0,9.0,9.0,8.0,7.0,7.0,7.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Western US,1
1763,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Europe,5.0,8.0,9.0,6.0,7.0,9.0,6.0,7.0,0,33.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
1764,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Europe,8.0,9.0,9.0,9.0,8.0,10.0,8.0,9.0,0,23.0,Sciences,Caucasian,Eastern US,1
1765,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Europe,6.0,8.0,9.0,5.0,8.0,3.0,6.0,6.0,0,24.0,Sciences,Caucasian,Mid US,1
1766,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Europe,6.0,8.0,9.0,6.0,7.0,7.0,8.0,7.0,0,36.0,Arts and humanities,Caucasian,Eastern US,1
1767,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Europe,5.0,6.0,7.0,9.0,7.0,4.0,9.0,8.0,0,26.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
